keyword;search_date;closest_date;organic_position;asin
bed sheets;2022-11-01;2023-06-29;4;B0BLHG94BC
bed sheets;2022-11-01;2023-06-29;5;B08NZX7LGD
bed sheets;2022-11-01;2023-06-29;6;B08M5DV1YZ
bed sheets;2022-11-01;2023-06-29;7;B07BFVKFTK
bed sheets;2022-11-01;2023-06-29;8;B077WFQ7VK
bed sheets;2022-11-01;2023-06-29;-1;B07G8L2MXY
bed sheets;2022-11-01;2023-06-29;-1;B08BZGSJX4
bed sheets;2022-11-01;2023-06-29;-1;B086L839YV
bed sheets;2022-11-01;2023-06-29;-1;B08L81TPSP
bed sheets;2022-11-01;2023-06-29;9;B07G8T83TY
bed sheets;2022-11-01;2023-06-29;10;B0BT824Y7S
bed sheets;2022-11-01;2023-06-29;11;B01E6XAT4S
bed sheets;2022-11-01;2023-06-29;12;B09BFC9TMV
bed sheets;2022-11-01;2023-06-29;-1;B0897MR7P6
bed sheets;2022-11-01;2023-06-29;-1;B098JNJZM1
bed sheets;2022-11-01;2023-06-29;-1;B076HLX39W
bed sheets;2022-11-01;2023-06-29;-1;B095J4ZNWJ
bed sheets;2022-11-01;2023-06-29;13;B09SJ75JVS
bed sheets;2022-11-01;2023-06-29;14;B0B1JPTPD1
bed sheets;2022-11-01;2023-06-29;15;B07MSD8TJL
bed sheets;2022-11-01;2023-06-29;16;B07HP12MGR
bed sheets;2022-11-01;2023-06-29;17;B00GU1GVS8
bed sheets;2022-11-01;2023-06-29;18;B09K4BRKC7
bed sheets;2022-11-01;2023-06-29;19;B0B31Y9NLJ
bed sheets;2022-11-01;2023-06-29;20;B07G96P69Z
bed sheets;2022-11-01;2023-06-29;21;B07LGRXPF7
bed sheets;2022-11-01;2023-06-29;22;B09FQ3GH3N
bed sheets;2022-11-01;2023-06-29;23;B0B53X5W72
bed sheets;2022-11-01;2023-06-29;24;B0B1C4V6F6
bed sheets;2022-11-01;2023-06-29;25;B00210SE00
bed sheets;2022-11-01;2023-06-29;26;B0988577X8
bed sheets;2022-11-01;2023-06-29;27;B076QFL8HV
bed sheets;2022-11-01;2023-06-29;28;B08CL3KB4S
bed sheets;2022-11-01;2023-06-29;29;B07RCHNY8V
bed sheets;2022-11-01;2023-06-29;30;B00T4BBX98
bed sheets;2022-11-01;2023-06-29;31;B09RG234G6
bed sheets;2022-11-01;2023-06-29;32;B00GARYO0Y
bed sheets;2022-11-01;2023-06-29;33;B004N7OK6Q
bed sheets;2022-11-01;2023-06-29;34;B077V3KWK6
bed sheets;2022-11-01;2023-06-29;35;B07JJKDSDM
bed sheets;2022-11-01;2023-06-29;36;B0BCQ3HB2X
bed sheets;2022-11-01;2023-06-29;37;B00S52F1YK
bed sheets;2022-11-01;2023-06-29;38;B07XY5X3JW
bed sheets;2022-11-01;2023-06-29;39;B00T4EPC7O
bed sheets;2022-11-01;2023-06-29;40;B00R5W5CZO
bed sheets;2022-11-01;2023-06-29;41;B01FPVQ0MA
bed sheets;2022-11-01;2023-06-29;42;B09NTY14D4
bed sheets;2022-11-01;2023-06-29;43;B01411U03A
bed sheets;2022-11-01;2023-06-29;44;B01BYTFYB0
bed sheets;2022-11-01;2023-06-29;45;B0BSNGFHR4
bed sheets;2022-11-01;2023-06-29;46;B01AZ8SPRG
bed sheets;2022-11-01;2023-06-29;47;B0862MQHYJ
bed sheets;2022-11-01;2023-06-29;48;B0C3XLPZK8
bluetooth speaker;2022-11-01;2023-06-29;-1;B08BCHKY52
bluetooth speaker;2022-11-01;2023-06-29;-1;B016MO90GW
bluetooth speaker;2022-11-01;2023-06-29;1;B01MTB55WH
bluetooth speaker;2022-11-01;2023-06-29;2;B09ZQF5GZW
bluetooth speaker;2022-11-01;2023-06-29;3;B08FB396L1
bluetooth speaker;2022-11-01;2023-06-29;4;B07N3W6R9H
bluetooth speaker;2022-11-01;2023-06-29;-1;B08LQNL42Z
bluetooth speaker;2022-11-01;2023-06-29;5;B0B3XX8P9C
bluetooth speaker;2022-11-01;2023-06-29;6;B01HTH3C8S
bluetooth speaker;2022-11-01;2023-06-29;7;B08YF1T4SW
bluetooth speaker;2022-11-01;2023-06-29;8;B09C1QN6RN
bluetooth speaker;2022-11-01;2023-06-29;9;B08VDNCZT9
bluetooth speaker;2022-11-01;2023-06-29;-1;B07P39MLKH
bluetooth speaker;2022-11-01;2023-06-29;10;B01N4V4X5M
bluetooth speaker;2022-11-01;2023-06-29;11;B08CVPKWM3
bluetooth speaker;2022-11-01;2023-06-29;12;B09HGSCL9Q
bluetooth speaker;2022-11-01;2023-06-29;13;B08QF9F8BC
bluetooth speaker;2022-11-01;2023-06-29;-1;B07PPNY861
bluetooth speaker;2022-11-01;2023-06-29;14;B08YS21W3F
bluetooth speaker;2022-11-01;2023-06-29;15;B085QV44HK
bluetooth speaker;2022-11-01;2023-06-29;16;B016MO90GW
bluetooth speaker;2022-11-01;2023-06-29;-1;B08FCDFHLB
chocolate;2022-11-01;2023-06-29;-1;B092MCCKKV
chocolate;2022-11-01;2023-06-29;-1;B08MZ1X81Y
chocolate;2022-11-01;2023-06-29;-1;B08245CXR4
chocolate;2022-11-01;2023-06-29;-1;B085CG42BZ
chocolate;2022-11-01;2023-06-29;1;B07W7LJ6Q4
chocolate;2022-11-01;2023-06-29;2;B007CI4PTU
chocolate;2022-11-01;2023-06-29;3;B06W9NYRDC
chocolate;2022-11-01;2023-06-29;4;B07Q3GT9LP
chocolate;2022-11-01;2023-06-29;5;B0824JT4TD
chocolate;2022-11-01;2023-06-29;6;B09CQ8YMBV
chocolate;2022-11-01;2023-06-29;7;B06XNWQRN3
chocolate;2022-11-01;2023-06-29;8;B002SVYRLW
chocolate;2022-11-01;2023-06-29;-1;B00X7CVIOK
chocolate;2022-11-01;2023-06-29;-1;B002SVYRLW
chocolate;2022-11-01;2023-06-29;-1;B0151803SE
chocolate;2022-11-01;2023-06-29;-1;B07WG8SJTS
chocolate;2022-11-01;2023-06-29;9;B07TVV2Y7N
chocolate;2022-11-01;2023-06-29;10;B0BPMRDRJ1
chocolate;2022-11-01;2023-06-29;11;B07HM65P53
chocolate;2022-11-01;2023-06-29;12;B003TF6BXS
chocolate;2022-11-01;2023-06-29;-1;B08G1S3NL6
chocolate;2022-11-01;2023-06-29;-1;B08F2XCVLX
chocolate;2022-11-01;2023-06-29;-1;B09WZ2B7C3
chocolate;2022-11-01;2023-06-29;-1;B0B9NQYTMN
chocolate;2022-11-01;2023-06-29;13;B00CDZE4P2
chocolate;2022-11-01;2023-06-29;14;B00DGL2GC0
chocolate;2022-11-01;2023-06-29;15;B09YQFJP45
chocolate;2022-11-01;2023-06-29;16;B09JGHDK31
chocolate;2022-11-01;2023-06-29;17;B083ZGRJJ7
chocolate;2022-11-01;2023-06-29;18;B09HV3Z578
chocolate;2022-11-01;2023-06-29;19;B07F66RBM2
chocolate;2022-11-01;2023-06-29;20;B09L5QTCV7
chocolate;2022-11-01;2023-06-29;21;B01N38COOU
chocolate;2022-11-01;2023-06-29;22;B09FKDWS9X
chocolate;2022-11-01;2023-06-29;23;B009HP8B8M
chocolate;2022-11-01;2023-06-29;24;B016Q26QDA
chocolate;2022-11-01;2023-06-29;25;B00JEXZ6NA
chocolate;2022-11-01;2023-06-29;26;B07FMR96TW
chocolate;2022-11-01;2023-06-29;27;B00JEXZDGU
chocolate;2022-11-01;2023-06-29;28;B09XBG56XK
chocolate;2022-11-01;2023-06-29;29;B07FGT6XQD
chocolate;2022-11-01;2023-06-29;30;B00UMWD8A0
chocolate;2022-11-01;2023-06-29;31;B09QT2C1BL
chocolate;2022-11-01;2023-06-29;32;B07J18Y3Y2
chocolate;2022-11-01;2023-06-29;33;B08MZ1X81Y
chocolate;2022-11-01;2023-06-29;34;B08RB4FLNM
chocolate;2022-11-01;2023-06-29;35;B0BPYRXK7P
chocolate;2022-11-01;2023-06-29;36;B07KXJZBGB
chocolate;2022-11-01;2023-06-29;37;B0BVP9ZBXD
chocolate;2022-11-01;2023-06-29;38;B01B6G5D58
chocolate;2022-11-01;2023-06-29;39;B0B1429MPX
chocolate;2022-11-01;2023-06-29;40;B0C7C5K94K
chocolate;2022-11-01;2023-06-29;41;B00IT8RI1E
chocolate;2022-11-01;2023-06-29;42;B016WU5CJ0
chocolate;2022-11-01;2023-06-29;43;B00XW6YZJQ
chocolate;2022-11-01;2023-06-29;44;B07X9RL535
chocolate;2022-11-01;2023-06-29;45;B00FYU60XW
chocolate;2022-11-01;2023-06-29;46;B000TR1OZE
chocolate;2022-11-01;2023-06-29;47;B09C2GZ6SL
chocolate;2022-11-01;2023-06-29;48;B00FYU60V4
coconut oil;2022-11-01;2023-06-29;-1;B073P974FR
coconut oil;2022-11-01;2023-06-29;-1;B075SHH9TJ
coconut oil;2022-11-01;2023-06-29;-1;B09FNBJSKX
coconut oil;2022-11-01;2023-06-29;-1;B07TSK443H
coconut oil;2022-11-01;2023-06-29;1;B00VM9OIDI
coconut oil;2022-11-01;2023-06-29;2;B073P974FR
coconut oil;2022-11-01;2023-06-29;3;B07W8PPQQM
coconut oil;2022-11-01;2023-06-29;4;B094H8HLVV
coconut oil;2022-11-01;2023-06-29;5;B09FNBJSKX
coconut oil;2022-11-01;2023-06-29;6;B013GBN8MG
coconut oil;2022-11-01;2023-06-29;7;B013JOSM1C
coconut oil;2022-11-01;2023-06-29;8;B01JIB2T32
coconut oil;2022-11-01;2023-06-29;-1;B015SUP330
coconut oil;2022-11-01;2023-06-29;-1;B09ZYF8KGH
coconut oil;2022-11-01;2023-06-29;-1;B07PNCFFCT
coconut oil;2022-11-01;2023-06-29;-1;B07GPJLNFP
coconut oil;2022-11-01;2023-06-29;9;B07TMGBPL7
coconut oil;2022-11-01;2023-06-29;10;B00O59KI7C
coconut oil;2022-11-01;2023-06-29;11;B07CXFD7PS
coconut oil;2022-11-01;2023-06-29;12;B01518WZ58
coconut oil;2022-11-01;2023-06-29;-1;B079M9V8X6
coconut oil;2022-11-01;2023-06-29;-1;B079MDDMP5
coconut oil;2022-11-01;2023-06-29;-1;B007MCXGO6
coconut oil;2022-11-01;2023-06-29;-1;B088QQTV83
coconut oil;2022-11-01;2023-06-29;13;B079MDDMP5
coconut oil;2022-11-01;2023-06-29;14;B08V5F7RPL
coconut oil;2022-11-01;2023-06-29;15;B019ECJL4U
coconut oil;2022-11-01;2023-06-29;16;B07LGDTX53
coconut oil;2022-11-01;2023-06-29;17;B07TSK443H
coconut oil;2022-11-01;2023-06-29;18;B075SHH9TJ
coconut oil;2022-11-01;2023-06-29;19;B01M169QXI
coconut oil;2022-11-01;2023-06-29;20;B07KX8J3JQ
coconut oil;2022-11-01;2023-06-29;21;B07DL9ZLFG
coconut oil;2022-11-01;2023-06-29;22;B077SYTDXH
coconut oil;2022-11-01;2023-06-29;23;B0B5XPS61K
coconut oil;2022-11-01;2023-06-29;24;B0BX6RBM44
coconut oil;2022-11-01;2023-06-29;25;B079M9V8X6
coconut oil;2022-11-01;2023-06-29;26;B07BBLZ6VF
coconut oil;2022-11-01;2023-06-29;27;B08PWXDLKG
coconut oil;2022-11-01;2023-06-29;28;B00W5DBQQM
coconut oil;2022-11-01;2023-06-29;29;B08F5JVZPL
coconut oil;2022-11-01;2023-06-29;30;B00O27JVPC
coconut oil;2022-11-01;2023-06-29;31;B00G4UCHEC
coconut oil;2022-11-01;2023-06-29;32;B00A8VQ5D2
coconut oil;2022-11-01;2023-06-29;33;B0193OVSM2
coconut oil;2022-11-01;2023-06-29;34;B008UR4O1G
coconut oil;2022-11-01;2023-06-29;35;B06XSGVVKV
coconut oil;2022-11-01;2023-06-29;36;B0B2P73X42
coconut oil;2022-11-01;2023-06-29;37;B00NHYE70U
coconut oil;2022-11-01;2023-06-29;38;B007QRZ8XO
coconut oil;2022-11-01;2023-06-29;39;B00SYCZ6J6
coconut oil;2022-11-01;2023-06-29;40;B086844W1P
coconut oil;2022-11-01;2023-06-29;41;B09RJ3PH2P
coconut oil;2022-11-01;2023-06-29;42;B0193OVHRI
coconut oil;2022-11-01;2023-06-29;43;B088FSJKBB
coconut oil;2022-11-01;2023-06-29;44;B07S1WDDRM
coconut oil;2022-11-01;2023-06-29;45;B0731QVQQ7
coconut oil;2022-11-01;2023-06-29;46;B0161EKM56
coconut oil;2022-11-01;2023-06-29;47;B07D2G3ZBD
coconut oil;2022-11-01;2023-06-29;48;B081F2R488
coffee;2022-11-01;2023-06-26;-1;B09G35XNZT
coffee;2022-11-01;2023-06-26;-1;B09SZF9FQ3
coffee;2022-11-01;2023-06-26;-1;B09M46TTNV
coffee;2022-11-01;2023-06-26;-1;B09M46M74G
coffee;2022-11-01;2023-06-26;1;B000FWHWGS
coffee;2022-11-01;2023-06-26;2;B000VJ8NEU
coffee;2022-11-01;2023-06-26;3;B000LXZSB2
coffee;2022-11-01;2023-06-26;4;B06XSHGMDL
coffee;2022-11-01;2023-06-26;5;B013R1DOG0
coffee;2022-11-01;2023-06-26;6;B077BCJYKW
coffee;2022-11-01;2023-06-26;7;B0015PFHLG
coffee;2022-11-01;2023-06-26;8;B0BXLTTJGK
coffee;2022-11-01;2023-06-26;-1;B09G36PZQL
coffee;2022-11-01;2023-06-26;-1;B07FM636HF
coffee;2022-11-01;2023-06-26;-1;B001ILT920
coffee;2022-11-01;2023-06-26;-1;B08HPH8SN1
coffee;2022-11-01;2023-06-26;9;B06XQKGTF5
coffee;2022-11-01;2023-06-26;10;B085ZG5KX3
coffee;2022-11-01;2023-06-26;11;B006G0EV6C
coffee;2022-11-01;2023-06-26;12;B08B1WJMRW
coffee;2022-11-01;2023-06-26;-1;B09M46P3QG
coffee;2022-11-01;2023-06-26;-1;B06XSFKKP3
coffee;2022-11-01;2023-06-26;-1;B08TCGV7YG
coffee;2022-11-01;2023-06-26;-1;B09MWLXR21
coffee;2022-11-01;2023-06-26;13;B075SZQ8VW
coffee;2022-11-01;2023-06-26;14;B07WMSC87B
coffee;2022-11-01;2023-06-26;15;B0BFXGNM1T
coffee;2022-11-01;2023-06-26;16;B07HBM5B41
coffee;2022-11-01;2023-06-26;17;B0049U0DMC
coffee;2022-11-01;2023-06-26;18;B085HHH5VY
coffee;2022-11-01;2023-06-26;19;B00BFIT3Q8
coffee;2022-11-01;2023-06-26;20;B079VXVMPN
coffee;2022-11-01;2023-06-26;21;B0849SVK7K
coffee;2022-11-01;2023-06-26;22;B09QV9JFSK
coffee;2022-11-01;2023-06-26;23;B0147C1LT0
coffee;2022-11-01;2023-06-26;24;B01COA90SQ
coffee;2022-11-01;2023-06-26;25;B08VBCHFV2
coffee;2022-11-01;2023-06-26;26;B00400OMU0
coffee;2022-11-01;2023-06-26;27;B07Q3RF7VN
coffee;2022-11-01;2023-06-26;28;B08NGTVZQ8
coffee;2022-11-01;2023-06-26;29;B0943T94H3
coffee;2022-11-01;2023-06-26;30;B07BZRGZ43
coffee;2022-11-01;2023-06-26;31;B08CRPHCBR
coffee;2022-11-01;2023-06-26;32;B07HJRYSTF
coffee;2022-11-01;2023-06-26;33;B07Q4PP57W
coffee;2022-11-01;2023-06-26;34;B0BHJ9DQ2K
coffee;2022-11-01;2023-06-26;35;B07P3LMWFS
coffee;2022-11-01;2023-06-26;36;B094RGTNTB
coffee;2022-11-01;2023-06-26;37;B07X63LCXL
coffee;2022-11-01;2023-06-26;38;B08VKJ7BDW
coffee;2022-11-01;2023-06-26;39;B014QU11CA
coffee;2022-11-01;2023-06-26;40;B00FGK5FPY
coffee;2022-11-01;2023-06-26;41;B005MIDDWM
coffee;2022-11-01;2023-06-26;42;B079W7D4ZW
coffee;2022-11-01;2023-06-26;43;B08ZM45WZR
coffee;2022-11-01;2023-06-26;44;B08L3TZQFP
coffee;2022-11-01;2023-06-26;45;B07FVXTJK1
coffee;2022-11-01;2023-06-26;46;B06XYKQDBN
coffee;2022-11-01;2023-06-26;47;B09C91R3Y7
coffee;2022-11-01;2023-06-26;48;B095KDT7K7
coffee maker;2022-11-01;2023-06-29;-1;B07GQ9YN2G
coffee maker;2022-11-01;2023-06-29;-1;B000ALVUM6
coffee maker;2022-11-01;2023-06-29;1;B00004RFRU
coffee maker;2022-11-01;2023-06-29;2;B079TXPRX3
coffee maker;2022-11-01;2023-06-29;3;B07V6KD4ZY
coffee maker;2022-11-01;2023-06-29;4;B000ALVUM6
coffee maker;2022-11-01;2023-06-29;-1;B07MMSHC4R
coffee maker;2022-11-01;2023-06-29;5;B06X96X7FJ
coffee maker;2022-11-01;2023-06-29;6;B07MV85HP7
coffee maker;2022-11-01;2023-06-29;7;B01COA90SQ
coffee maker;2022-11-01;2023-06-29;8;B00T4FV6OG
coffee maker;2022-11-01;2023-06-29;9;B01B0YQV66
coffee maker;2022-11-01;2023-06-29;-1;B0B1J59J1P
coffee maker;2022-11-01;2023-06-29;10;B089GRQVKZ
coffee maker;2022-11-01;2023-06-29;11;B074Z6QF62
coffee maker;2022-11-01;2023-06-29;12;B07P7HV4QH
coffee maker;2022-11-01;2023-06-29;13;B00400OMU0
coffee maker;2022-11-01;2023-06-29;-1;B07M8J529L
coffee maker;2022-11-01;2023-06-29;14;B07M8J529L
coffee maker;2022-11-01;2023-06-29;15;B08CBJ8W9W
coffee maker;2022-11-01;2023-06-29;16;B00MOIE1E2
coffee maker;2022-11-01;2023-06-29;-1;B09M8NQ75P
computer desk;2022-11-01;2023-06-29;-1;B08CBSYLBV
computer desk;2022-11-01;2023-06-29;-1;B08GL98LG3
computer desk;2022-11-01;2023-06-29;-1;B0BSV6QRY1
computer desk;2022-11-01;2023-06-29;-1;B0B19ZTWK1
computer desk;2022-11-01;2023-06-29;1;B08238V32L
computer desk;2022-11-01;2023-06-29;2;B0BMG8XJ4W
computer desk;2022-11-01;2023-06-29;3;B0B1HW6MTK
computer desk;2022-11-01;2023-06-29;4;B099ZTMGYQ
computer desk;2022-11-01;2023-06-29;5;B08RBM5B8L
computer desk;2022-11-01;2023-06-29;6;B0B5T9ZH9F
computer desk;2022-11-01;2023-06-29;-1;B09HV13KNP
computer desk;2022-11-01;2023-06-29;-1;B08238V32L
computer desk;2022-11-01;2023-06-29;-1;B08KXX6PZG
computer desk;2022-11-01;2023-06-29;-1;B0B3LVSJNP
computer desk;2022-11-01;2023-06-29;7;B08P9GTFSY
computer desk;2022-11-01;2023-06-29;8;B09CV3X5MB
computer desk;2022-11-01;2023-06-29;9;B08ZYB4BQK
computer desk;2022-11-01;2023-06-29;10;B08SW2KG8L
computer desk;2022-11-01;2023-06-29;-1;B0BBLWZVCG
computer desk;2022-11-01;2023-06-29;-1;B081ZYY8H3
computer desk;2022-11-01;2023-06-29;-1;B0C5MJCSL3
computer desk;2022-11-01;2023-06-29;-1;B087TSQZ4P
computer desk;2022-11-01;2023-06-29;11;B0C3GYXC9T
computer desk;2022-11-01;2023-06-29;12;B0BJDT9VFW
computer desk;2022-11-01;2023-06-29;13;B08W47WXNJ
computer desk;2022-11-01;2023-06-29;14;B08RNRP1Q6
computer desk;2022-11-01;2023-06-29;15;B0922T98H7
computer desk;2022-11-01;2023-06-29;16;B0B1D7TQ8H
computer desk;2022-11-01;2023-06-29;17;B0BLNQG6N4
computer desk;2022-11-01;2023-06-29;18;B09PRR91KF
computer desk;2022-11-01;2023-06-29;19;B0BVP23MD6
computer desk;2022-11-01;2023-06-29;20;B0BZHTHZPH
computer desk;2022-11-01;2023-06-29;21;B08RBM7FDB
computer desk;2022-11-01;2023-06-29;22;B0B7L3D8V8
computer desk;2022-11-01;2023-06-29;23;B087QL4Q8V
computer desk;2022-11-01;2023-06-29;24;B06Y5R4JXX
computer desk;2022-11-01;2023-06-29;25;B08L3TRSJF
computer desk;2022-11-01;2023-06-29;26;B08SBLQDSH
computer desk;2022-11-01;2023-06-29;27;B0897LXFSC
computer desk;2022-11-01;2023-06-29;28;B087K1L5B4
computer desk;2022-11-01;2023-06-29;29;B0BRN4XZ8D
computer desk;2022-11-01;2023-06-29;30;B0B2WBRKP4
computer desk;2022-11-01;2023-06-29;31;B07KG4VRBK
computer desk;2022-11-01;2023-06-29;32;B09H2MXH82
computer desk;2022-11-01;2023-06-29;33;B09H76ZGDF
computer desk;2022-11-01;2023-06-29;34;B09GYX54NS
computer desk;2022-11-01;2023-06-29;35;B07JB8VFV5
computer desk;2022-11-01;2023-06-29;36;B0BHNK3YH4
computer desk;2022-11-01;2023-06-29;37;B08HQBDP1S
computer desk;2022-11-01;2023-06-29;38;B0BL38F8KG
computer desk;2022-11-01;2023-06-29;39;B08CRGW2CL
computer desk;2022-11-01;2023-06-29;40;B09G9XPBWL
computer desk;2022-11-01;2023-06-29;41;B07CQ47D19
computer desk;2022-11-01;2023-06-29;42;B0C5MLRLZK
computer desk;2022-11-01;2023-06-29;43;B08CB3RSNQ
computer desk;2022-11-01;2023-06-29;44;B088PP5VMV
computer desk;2022-11-01;2023-06-29;45;B08L554KXV
computer desk;2022-11-01;2023-06-29;46;B0BQ2FGD4K
computer desk;2022-11-01;2023-06-29;47;B087K3LB3S
computer desk;2022-11-01;2023-06-29;48;B0B3VDRZ1W
diapers;2022-11-01;2023-06-29;-1;B08Y6VVTMG
diapers;2022-11-01;2023-06-29;-1;B0BLW6K6DL
diapers;2022-11-01;2023-06-29;-1;B0BLW2PTYM
diapers;2022-11-01;2023-06-29;-1;B01LWYB9N8
diapers;2022-11-01;2023-06-29;1;B09NQG2P4V
diapers;2022-11-01;2023-06-29;2;B0BLW7GKXD
diapers;2022-11-01;2023-06-29;3;B0B7RZ451S
diapers;2022-11-01;2023-06-29;4;B0BLW7VX92
diapers;2022-11-01;2023-06-29;5;B084N3VCDD
diapers;2022-11-01;2023-06-29;6;B074KM5ZDR
diapers;2022-11-01;2023-06-29;7;B0BLW6K6DL
diapers;2022-11-01;2023-06-29;8;B0BLW6DCM1
diapers;2022-11-01;2023-06-29;-1;B07D4JG51Z
diapers;2022-11-01;2023-06-29;-1;B08MXT5VDK
diapers;2022-11-01;2023-06-29;-1;B07P5H4M8N
diapers;2022-11-01;2023-06-29;-1;B0BLW5K4P9
diapers;2022-11-01;2023-06-29;9;B002IP3WOQ
diapers;2022-11-01;2023-06-29;10;B0BY2GQCXM
diapers;2022-11-01;2023-06-29;11;B0BKZ71V5F
diapers;2022-11-01;2023-06-29;12;B074KN47GS
diapers;2022-11-01;2023-06-29;-1;B07P7KJ1QS
diapers;2022-11-01;2023-06-29;-1;B0795VMMC3
diapers;2022-11-01;2023-06-29;-1;B0BLW41T9L
diapers;2022-11-01;2023-06-29;-1;B0BLW7L6S5
diapers;2022-11-01;2023-06-29;13;B0BLW7Z2RF
diapers;2022-11-01;2023-06-29;14;B089T7RMZ3
diapers;2022-11-01;2023-06-29;15;B07FTPBBK9
diapers;2022-11-01;2023-06-29;16;B089T7T8H3
diapers;2022-11-01;2023-06-29;17;B071L6TQN1
diapers;2022-11-01;2023-06-29;18;B0BVBSN4Y4
diapers;2022-11-01;2023-06-29;19;B001RYQK9I
diapers;2022-11-01;2023-06-29;20;B08ZNXD1SW
diapers;2022-11-01;2023-06-29;21;B07D4JG51Z
diapers;2022-11-01;2023-06-29;22;B0BLVYPKLJ
diapers;2022-11-01;2023-06-29;23;B09PZRC9LK
diapers;2022-11-01;2023-06-29;24;B0BLW62TT9
diapers;2022-11-01;2023-06-29;25;B074KLTBLM
diapers;2022-11-01;2023-06-29;26;B0BLW7L6S5
diapers;2022-11-01;2023-06-29;27;B0BY2DH6CH
diapers;2022-11-01;2023-06-29;28;B074KMR175
diapers;2022-11-01;2023-06-29;29;B07G9HVWZ7
diapers;2022-11-01;2023-06-29;30;B084W8DJWX
diapers;2022-11-01;2023-06-29;31;B08P4RN5QJ
diapers;2022-11-01;2023-06-29;32;B00AR9HX3G
diapers;2022-11-01;2023-06-29;33;B0BWM5LZK6
diapers;2022-11-01;2023-06-29;34;B09KVCRG3F
diapers;2022-11-01;2023-06-29;35;B07QG1QF8S
diapers;2022-11-01;2023-06-29;36;B08P4SFLLG
diapers;2022-11-01;2023-06-29;37;B08P4R86YN
diapers;2022-11-01;2023-06-29;38;B07X3XWH1M
diapers;2022-11-01;2023-06-29;39;B07PG8K5JF
diapers;2022-11-01;2023-06-29;40;B09CGS15D1
diapers;2022-11-01;2023-06-29;41;B0BY2HYDGJ
diapers;2022-11-01;2023-06-29;42;B07R4V4MLG
diapers;2022-11-01;2023-06-29;43;B07LCC115H
diapers;2022-11-01;2023-06-29;44;B08NBGC4G6
diapers;2022-11-01;2023-06-29;45;B0BKYV4513
diapers;2022-11-01;2023-06-29;46;B0795VMMC3
diapers;2022-11-01;2023-06-29;47;B09V3F9VFK
diapers;2022-11-01;2023-06-29;48;B0B8S11NLP
dishwasher pods;2022-11-01;2023-01-21;-1;B08WK4F2W8
dishwasher pods;2022-11-01;2023-01-21;-1;B09PYP9L4T
dishwasher pods;2022-11-01;2023-01-21;-1;B09HV4V2NM
dishwasher pods;2022-11-01;2023-01-21;-1;B08DNF3VH5
dishwasher pods;2022-11-01;2023-01-21;1;B07VKPZT69
dishwasher pods;2022-11-01;2023-01-21;2;B09HV58YR5
dishwasher pods;2022-11-01;2023-01-21;3;B01E5K5IZM
dishwasher pods;2022-11-01;2023-01-21;4;B09PYP9L4T
dishwasher pods;2022-11-01;2023-01-21;5;B08WK4F2W8
dishwasher pods;2022-11-01;2023-01-21;6;B01E5K5ILQ
dishwasher pods;2022-11-01;2023-01-21;7;B0859H3N42
dishwasher pods;2022-11-01;2023-01-21;8;B08CDJH6YP
dishwasher pods;2022-11-01;2023-01-21;9;B09KM3DR5V
dishwasher pods;2022-11-01;2023-01-21;10;B07W7VTFL8
dishwasher pods;2022-11-01;2023-01-21;11;B07K7315M4
dishwasher pods;2022-11-01;2023-01-21;12;B00HXDQUUQ
dishwasher pods;2022-11-01;2023-01-21;13;B071ZGKJTM
dishwasher pods;2022-11-01;2023-01-21;14;B09KC6L5BL
dishwasher pods;2022-11-01;2023-01-21;15;B00823938W
dishwasher pods;2022-11-01;2023-01-21;16;B01EV6B9F8
dishwasher pods;2022-11-01;2023-01-21;17;B01N5JGIAY
dishwasher pods;2022-11-01;2023-01-21;18;B08DNF3VH5
dishwasher pods;2022-11-01;2023-01-21;19;B074P44B6C
dishwasher pods;2022-11-01;2023-01-21;20;B0812CFBCT
dishwasher pods;2022-11-01;2023-01-21;21;B09XXXRRQF
dishwasher pods;2022-11-01;2023-01-21;22;B09KC8P94J
dishwasher pods;2022-11-01;2023-01-21;23;B09NKXZD7N
dishwasher pods;2022-11-01;2023-01-21;24;B08GKYS68R
dishwasher pods;2022-11-01;2023-01-21;25;B0B51ZBTZS
dishwasher pods;2022-11-01;2023-01-21;26;B07QKK1K6W
dishwasher pods;2022-11-01;2023-01-21;27;B015AFC0IO
dishwasher pods;2022-11-01;2023-01-21;28;B01DZUB70I
dishwasher pods;2022-11-01;2023-01-21;-1;B08CDJH6YP
dishwasher pods;2022-11-01;2023-01-21;-1;B01EV6B9F8
dishwasher pods;2022-11-01;2023-01-21;-1;B0B6JDDZ58
dishwasher pods;2022-11-01;2023-01-21;-1;B0812CFBCT
dishwasher pods;2022-11-01;2023-01-21;29;B00Q8QHEAE
dishwasher pods;2022-11-01;2023-01-21;30;B089CSBHPW
dishwasher pods;2022-11-01;2023-01-21;31;B09Q92MTQK
dishwasher pods;2022-11-01;2023-01-21;32;B08G4JJDDF
dishwasher pods;2022-11-01;2023-01-21;33;B00EK99VN4
dishwasher pods;2022-11-01;2023-01-21;34;B01M9IDAFH
dishwasher pods;2022-11-01;2023-01-21;35;B08GPTDP46
dishwasher pods;2022-11-01;2023-01-21;36;B07MDJY2FC
dishwasher pods;2022-11-01;2023-01-21;37;B09QX5XX31
dishwasher pods;2022-11-01;2023-01-21;38;B085BPWJL4
